SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Thu Oct 10 11:22:49 EDT 2019
User: surp
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: USB2+H05261
Integration Time (usec): 100000 (USB2+H05261)
Spectra Averaged: 1 (USB2+H05261)
Boxcar Smoothing: 0 (USB2+H05261)
Correct for Electrical Dark: No (USB2+H05261)
Strobe/Lamp Enabled: No (USB2+H05261)
Correct for Detector Non-linearity: No (USB2+H05261)
Correct for Stray Light: No (USB2+H05261)
Number of Pixels in Processed Spectrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
0.00	1046.22
1.00	1046.22
2.00	1046.22
3.00	922.17
4.00	1013.45
5.00	971.32
6.00	924.51
7.00	931.53
8.00	905.79
9.00	992.39
10.00	954.94
11.00	968.98
12.00	929.19
13.00	983.02
14.00	912.81
15.00	945.58
16.00	983.02
17.00	891.74
18.00	964.30
19.00	940.90
20.00	987.71
21.00	968.98
22.00	997.07
23.00	1011.11
24.00	1366.87
25.00	2532.46
26.00	2717.36
27.00	2502.03
28.00	2499.69
29.00	2583.95
30.00	2476.29
31.00	2495.01
32.00	2562.89
33.00	2532.46
34.00	2485.65
35.00	2452.88
36.00	2417.77
37.00	2434.16
38.00	2502.03
39.00	2509.05
40.00	2558.21
41.00	2574.59
42.00	2518.42
43.00	2471.61
44.00	2623.74
45.00	2717.36
46.00	2780.56
47.00	2829.71
48.00	2810.98
49.00	2752.47
50.00	2782.90
51.00	2789.92
52.00	2909.29
53.00	2867.16
54.00	3038.02
55.00	3148.02
56.00	3260.37
57.00	3239.30
58.00	3398.46
59.00	3342.28
60.00	3419.52
61.00	3302.50
62.00	3215.90
63.00	3178.45
64.00	2998.23
65.00	2960.78
66.00	2974.82
67.00	2876.52
68.00	2984.18
69.00	3070.78
70.00	3126.96
71.00	3178.45
72.00	3253.34
73.00	3248.66
74.00	3150.36
75.00	3173.77
76.00	3080.14
77.00	2956.10
78.00	2761.83
79.00	2677.57
80.00	2750.13
81.00	2623.74
82.00	2473.95
83.00	2567.57
84.00	2431.82
85.00	2480.97
86.00	2487.99
87.00	2539.48
88.00	2544.16
89.00	2710.34
90.00	2792.26
91.00	2820.35
92.00	3056.74
93.00	3002.91
94.00	3232.28
95.00	3129.30
96.00	3033.33
97.00	3042.70
98.00	3070.78
99.00	2949.08
100.00	3126.96
101.00	3171.43
102.00	3094.19
103.00	3187.81
104.00	3183.13
105.00	3162.06
106.00	3007.59
107.00	3199.51
108.00	3155.04
109.00	3197.17
110.00	3141.00
111.00	3070.78
112.00	3131.64
113.00	3136.32
114.00	3330.58
115.00	3391.44
116.00	3438.25
117.00	3684.00
118.00	3737.84
119.00	3655.92
120.00	3808.05
121.00	3655.92
122.00	3634.85
123.00	3684.00
124.00	3948.48
125.00	4095.94
126.00	4070.19
127.00	4102.96
128.00	4039.76
129.00	3932.10
130.00	3932.10
131.00	3620.81
132.00	3562.30
133.00	3363.35
134.00	3119.93
135.00	2885.88
136.00	2705.66
137.00	2581.61
138.00	2628.42
139.00	2679.91
140.00	2911.63
141.00	3136.32
142.00	3358.67
143.00	3620.81
144.00	3887.63
145.00	3962.53
146.00	4290.20
147.00	4245.73
148.00	4245.73
149.00	4259.78
150.00	4145.09
151.00	3934.44
152.00	3590.38
153.00	3365.69
154.00	3096.53
155.00	2970.14
156.00	3070.78
157.00	3194.83
158.00	3463.99
159.00	3894.65
160.00	4290.20
161.00	4652.98
162.00	4877.68
163.00	5006.41
164.00	5207.69
165.00	5071.94
166.00	5291.95
167.00	5516.64
168.00	5497.92
169.00	5589.20
170.00	5542.39
171.00	5551.75
172.00	5643.03
173.00	5685.16
174.00	5652.39
175.00	5776.44
176.00	5696.86
177.00	5823.25
178.00	5937.94
179.00	6022.20
180.00	5994.11
181.00	6087.73
182.00	6127.52
183.00	6171.99
184.00	6183.70
185.00	6216.46
186.00	6228.17
187.00	6033.90
188.00	6076.03
189.00	6094.76
190.00	6043.26
191.00	6120.50
192.00	6279.66
193.00	6244.55
194.00	6277.32
195.00	6094.76
196.00	6026.88
197.00	6092.41
198.00	6200.08
199.00	6340.51
200.00	6174.33
201.00	6174.33
202.00	6179.01
203.00	6099.44
204.00	6031.56
205.00	6120.50
206.00	6289.02
207.00	5994.11
208.00	6293.70
209.00	6342.85
210.00	6237.53
211.00	6368.60
212.00	6150.93
213.00	6462.22
214.00	6597.97
215.00	6935.01
216.00	7009.90
217.00	6909.26
218.00	6935.01
219.00	6965.43
220.00	6984.16
221.00	6686.91
222.00	6654.14
223.00	6403.71
224.00	6202.42
225.00	6146.25
226.00	6298.38
227.00	6487.96
228.00	6904.58
229.00	6923.30
230.00	7211.19
231.00	7248.64
232.00	7246.30
233.00	7335.24
234.00	7478.01
235.00	7534.18
236.00	7559.93
237.00	7393.75
238.00	7559.93
239.00	7358.64
240.00	7396.09
241.00	7370.35
242.00	7405.46
243.00	7702.70
244.00	7639.51
245.00	7875.90
246.00	7801.01
247.00	7847.82
248.00	7754.19
249.00	7695.68
250.00	7903.99
251.00	7878.24
252.00	7822.07
253.00	7819.73
254.00	7981.23
255.00	8189.53
256.00	8219.96
257.00	8208.26
258.00	8468.06
259.00	8344.01
260.00	8016.33
261.00	8046.76
262.00	8072.51
263.00	7927.39
264.00	7992.93
265.00	8102.93
266.00	8109.96
267.00	8201.24
268.00	8297.20
269.00	8299.54
270.00	8416.57
271.00	8280.82
272.00	8407.20
273.00	8402.52
