SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Thu Oct 10 11:25:00 EDT 2019
User: surp
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: USB2+H05261
Integration Time (usec): 10000 (USB2+H05261)
Spectra Averaged: 1 (USB2+H05261)
Boxcar Smoothing: 0 (USB2+H05261)
Correct for Electrical Dark: No (USB2+H05261)
Strobe/Lamp Enabled: No (USB2+H05261)
Correct for Detector Non-linearity: No (USB2+H05261)
Correct for Stray Light: No (USB2+H05261)
Number of Pixels in Processed Spectrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
0.00	1013.45
1.00	1013.45
2.00	1013.45
3.00	976.00
4.00	940.90
5.00	873.02
6.00	940.90
7.00	915.15
8.00	873.02
9.00	851.96
10.00	903.45
11.00	844.93
12.00	828.55
13.00	978.34
14.00	894.08
15.00	828.55
16.00	889.40
17.00	870.68
18.00	933.87
19.00	889.40
20.00	947.92
21.00	954.94
22.00	976.00
23.00	952.60
24.00	952.60
25.00	997.07
26.00	1006.43
27.00	952.60
28.00	973.66
29.00	978.34
30.00	1008.77
31.00	1029.84
32.00	1029.84
33.00	1027.50
34.00	1032.18
35.00	1041.54
36.00	1078.99
37.00	1060.26
38.00	1071.97
39.00	1081.33
40.00	985.37
41.00	1062.60
42.00	983.02
43.00	1004.09
44.00	1064.94
45.00	999.41
46.00	1027.50
47.00	1076.65
48.00	1097.71
49.00	1055.58
50.00	1036.86
51.00	1015.79
52.00	1107.07
53.00	1086.01
54.00	1088.35
55.00	1114.10
56.00	1076.65
57.00	1109.41
58.00	1086.01
59.00	1090.69
60.00	1081.33
61.00	1083.67
62.00	1069.62
63.00	1057.92
64.00	1015.79
65.00	1060.26
66.00	1104.73
67.00	1083.67
68.00	1057.92
69.00	1083.67
70.00	1086.01
71.00	1078.99
72.00	1100.05
73.00	1046.22
74.00	1015.79
75.00	1088.35
76.00	990.05
77.00	1067.28
78.00	1067.28
79.00	1107.07
80.00	1013.45
81.00	1039.20
82.00	1062.60
83.00	1032.18
84.00	1100.05
85.00	1060.26
86.00	1027.50
87.00	992.39
88.00	1057.92
89.00	994.73
90.00	1050.90
91.00	1083.67
92.00	1050.90
93.00	1109.41
94.00	1069.62
95.00	1104.73
96.00	1013.45
97.00	1020.47
98.00	1071.97
99.00	980.68
100.00	1039.20
101.00	1081.33
102.00	1060.26
103.00	1048.56
104.00	1013.45
105.00	1013.45
106.00	1027.50
107.00	1032.18
108.00	1074.31
109.00	1050.90
110.00	1015.79
111.00	1123.46
112.00	1043.88
113.00	1039.20
114.00	1095.37
115.00	1064.94
116.00	1083.67
117.00	1034.52
118.00	1036.86
119.00	1090.69
120.00	1060.26
121.00	1025.15
122.00	1088.35
123.00	1043.88
124.00	1036.86
125.00	1048.56
126.00	1041.54
127.00	1039.20
128.00	1048.56
129.00	1057.92
130.00	1097.71
131.00	1043.88
132.00	1078.99
133.00	1057.92
134.00	1118.78
135.00	1088.35
136.00	1067.28
137.00	1032.18
138.00	1032.18
139.00	1097.71
140.00	1067.28
141.00	1050.90
142.00	1097.71
143.00	990.05
144.00	1055.58
145.00	1074.31
146.00	990.05
147.00	1053.24
148.00	1078.99
149.00	1041.54
150.00	1078.99
151.00	1069.62
152.00	1095.37
153.00	1071.97
154.00	1088.35
155.00	1039.20
156.00	1050.90
157.00	1013.45
158.00	1142.18
159.00	1109.41
160.00	1076.65
161.00	1088.35
162.00	1081.33
163.00	1062.60
164.00	1057.92
165.00	994.73
166.00	1095.37
167.00	1013.45
168.00	964.30
169.00	1083.67
170.00	1107.07
171.00	1057.92
172.00	1100.05
173.00	1004.09
174.00	1046.22
175.00	1090.69
176.00	1050.90
177.00	1095.37
178.00	1093.03
179.00	1069.62
180.00	1055.58
181.00	971.32
182.00	1090.69
183.00	1041.54
184.00	1029.84
185.00	1062.60
186.00	1081.33
187.00	1043.88
188.00	1074.31
189.00	1034.52
190.00	1071.97
191.00	1041.54
192.00	1039.20
193.00	964.30
194.00	1039.20
195.00	1027.50
196.00	1135.16
197.00	1001.75
198.00	1013.45
199.00	1050.90
200.00	1107.07
201.00	1086.01
202.00	1090.69
203.00	1055.58
204.00	1041.54
205.00	1064.94
206.00	1095.37
207.00	1111.75
208.00	1069.62
209.00	1032.18
210.00	1029.84
211.00	1067.28
212.00	1048.56
213.00	1020.47
214.00	1069.62
215.00	1050.90
216.00	1107.07
217.00	1064.94
218.00	1050.90
219.00	1055.58
220.00	1151.54
221.00	1081.33
222.00	1088.35
223.00	1104.73
224.00	1067.28
225.00	1067.28
226.00	1139.84
227.00	1032.18
228.00	1008.77
229.00	1027.50
230.00	1041.54
231.00	1114.10
232.00	1078.99
233.00	1050.90
234.00	1027.50
235.00	990.05
236.00	1076.65
237.00	1069.62
238.00	1036.86
239.00	1004.09
240.00	999.41
241.00	1053.24
242.00	1006.43
243.00	1062.60
244.00	1083.67
245.00	1004.09
246.00	1123.46
247.00	1130.48
248.00	1062.60
249.00	1062.60
250.00	1076.65
251.00	1043.88
252.00	1062.60
253.00	1078.99
254.00	1083.67
255.00	1135.16
256.00	1043.88
257.00	1090.69
258.00	1071.97
259.00	1048.56
260.00	1062.60
261.00	1104.73
262.00	1156.22
263.00	1093.03
264.00	1102.39
265.00	1048.56
266.00	1095.37
267.00	1043.88
268.00	1011.11
269.00	1013.45
270.00	999.41
271.00	1064.94
272.00	1053.24
273.00	1086.01
274.00	1095.37
275.00	1057.92
276.00	1125.80
277.00	1046.22
278.00	1062.60
279.00	1076.65
280.00	1100.05
281.00	1076.65
282.00	1078.99
283.00	1111.75
284.00	1081.33
285.00	1090.69
286.00	1107.07
287.00	1165.59
288.00	1046.22
289.00	1001.75
290.00	1102.39
291.00	1060.26
292.00	1043.88
293.00	1142.18
294.00	1062.60
295.00	1076.65
296.00	1046.22
297.00	1034.52
298.00	1048.56
299.00	1060.26
300.00	1132.82
301.00	1074.31
302.00	1067.28
303.00	1057.92
304.00	1015.79
305.00	1097.71
306.00	1081.33
307.00	1093.03
308.00	1074.31
309.00	1018.13
310.00	1043.88
311.00	1097.71
312.00	994.73
313.00	1034.52
314.00	1069.62
315.00	1093.03
316.00	1128.14
317.00	1022.81
318.00	1116.44
319.00	1078.99
320.00	1123.46
321.00	1020.47
322.00	1071.97
323.00	1018.13
324.00	1118.78
325.00	1046.22
326.00	1137.50
327.00	1156.22
328.00	1046.22
329.00	1081.33
330.00	1078.99
331.00	1069.62
332.00	1088.35
333.00	999.41
334.00	1097.71
335.00	1034.52
336.00	1050.90
337.00	1142.18
338.00	1081.33
339.00	1078.99
340.00	1076.65
341.00	1130.48
342.00	1043.88
343.00	1088.35
344.00	1116.44
345.00	1125.80
346.00	1060.26
347.00	1160.91
348.00	1111.75
349.00	1067.28
350.00	1043.88
351.00	1137.50
352.00	1041.54
353.00	1074.31
354.00	1039.20
355.00	1128.14
356.00	1114.10
357.00	1083.67
358.00	1039.20
359.00	1121.12
360.00	1008.77
361.00	1107.07
362.00	1027.50
363.00	1107.07
364.00	1057.92
365.00	1050.90
366.00	1069.62
367.00	1128.14
368.00	1116.44
369.00	1055.58
370.00	1123.46
371.00	1057.92
372.00	1090.69
373.00	1083.67
374.00	1036.86
375.00	1071.97
376.00	1086.01
377.00	1100.05
378.00	1064.94
379.00	1095.37
380.00	1060.26
381.00	1067.28
382.00	1036.86
383.00	1102.39
384.00	1004.09
385.00	1100.05
386.00	1055.58
387.00	1095.37
388.00	1093.03
389.00	1064.94
390.00	1062.60
391.00	1060.26
392.00	1083.67
393.00	1081.33
394.00	1100.05
395.00	1081.33
396.00	1097.71
397.00	1013.45
398.00	1071.97
399.00	1086.01
400.00	1097.71
401.00	1053.24
402.00	985.37
403.00	994.73
404.00	1036.86
405.00	1013.45
406.00	1074.31
407.00	1025.15
408.00	1074.31
409.00	1104.73
410.00	1086.01
411.00	1125.80
412.00	1041.54
413.00	1064.94
414.00	1064.94
415.00	1123.46
416.00	1093.03
417.00	1093.03
418.00	1081.33
419.00	1041.54
420.00	1076.65
421.00	1053.24
422.00	1062.60
423.00	1064.94
424.00	1053.24
425.00	1025.15
426.00	1104.73
427.00	1086.01
428.00	1081.33
429.00	1036.86
430.00	1081.33
431.00	1071.97
432.00	1071.97
433.00	1125.80
434.00	1088.35
435.00	1078.99
436.00	1062.60
437.00	1074.31
438.00	1121.12
439.00	1013.45
440.00	1041.54
441.00	1053.24
442.00	1071.97
443.00	1086.01
444.00	1135.16
445.00	1008.77
446.00	1067.28
447.00	1111.75
448.00	1043.88
449.00	1097.71
450.00	1050.90
451.00	1088.35
452.00	1086.01
453.00	1050.90
454.00	1104.73
455.00	1034.52
456.00	1071.97
457.00	1060.26
458.00	1111.75
459.00	1142.18
460.00	1034.52
461.00	1048.56
462.00	1076.65
463.00	1053.24
464.00	1062.60
465.00	1039.20
466.00	1025.15
467.00	1020.47
468.00	1132.82
469.00	1064.94
470.00	1046.22
471.00	1062.60
472.00	1093.03
473.00	1057.92
474.00	1078.99
475.00	1043.88
476.00	1107.07
477.00	1104.73
478.00	1109.41
479.00	1100.05
480.00	1128.14
481.00	1090.69
482.00	1069.62
483.00	1022.81
484.00	1102.39
485.00	1081.33
486.00	1102.39
487.00	1109.41
488.00	1081.33
489.00	1097.71
490.00	1057.92
491.00	1095.37
492.00	1083.67
493.00	997.07
494.00	1104.73
495.00	1083.67
496.00	1153.88
497.00	1064.94
498.00	1081.33
499.00	1067.28
500.00	1083.67
501.00	1107.07
502.00	1083.67
503.00	1238.14
504.00	1125.80
505.00	1046.22
506.00	1062.60
507.00	1060.26
508.00	1062.60
509.00	1156.22
510.00	1104.73
511.00	1090.69
512.00	1053.24
513.00	1048.56
514.00	1074.31
515.00	1041.54
516.00	1064.94
517.00	1081.33
518.00	1069.62
519.00	1036.86
520.00	1086.01
521.00	1074.31
522.00	1123.46
